area,x,y,z,cluster,cell
73.0,558.1369863013699,783.7945205479452,63.78082191780822,3,Unknown
126.0,557.6349206349206,353.5079365079365,62.63492063492063,7,Unknown
57.0,556.8421052631579,757.6315789473684,64.0,7,Unknown
107.0,556.8971962616822,395.6915887850468,63.14018691588785,8,Unknown
50.0,555.36,731.54,64.0,1,Unknown
182.0,555.4395604395604,418.4230769230769,62.2967032967033,8,Unknown
71.0,553.5492957746479,322.22535211267603,63.6056338028169,0,Unknown
25.0,553.76,737.8,64.0,3,Unknown
157.0,555.312101910828,377.4649681528662,62.44585987261146,9,Vascular progenitors cells
87.0,552.2068965517242,703.9655172413793,63.241379310344826,1,Unknown
62.0,552.741935483871,523.4516129032259,63.74193548387097,11,Unknown
30.0,553.5,532.9333333333333,64.0,11,Unknown
225.0,551.8844444444444,834.2933333333333,61.78666666666667,2,Unknown
78.0,551.3717948717949,820.7435897435897,63.61538461538461,0,Unknown
56.0,550.5178571428571,653.8571428571429,64.0,1,Unknown
69.0,549.2608695652174,789.4057971014493,63.5072463768116,7,Unknown
48.0,548.6458333333334,645.9583333333334,64.0,20,Antigen-Presenting Cells (CD40)
130.0,549.4384615384615,629.0692307692308,63.03076923076923,4,Unknown
69.0,548.0289855072464,573.927536231884,63.79710144927536,11,Unknown
64.0,549.453125,549.265625,64.0,5,Breast cancer cells
71.0,549.3802816901408,465.07042253521126,64.0,4,Unknown
321.0,547.6479750778816,312.7819314641745,62.1993769470405,7,Unknown
225.0,550.8533333333334,243.9777777777778,62.84444444444444,14,B cells
81.0,547.8395061728395,611.9012345679013,63.50617283950617,17,Unknown
42.0,548.0714285714286,566.4047619047619,64.0,11,Unknown
33.0,546.5454545454545,783.1818181818181,64.0,3,Unknown
74.0,546.7702702702703,445.6621621621622,63.32432432432432,8,Unknown
205.0,546.439024390244,709.1951219512196,62.16585365853658,4,Unknown
94.0,545.5851063829788,384.5957446808511,63.48936170212766,1,Unknown
70.0,546.0857142857143,295.7142857142857,63.65714285714286,0,Unknown
106.0,544.688679245283,526.433962264151,63.0566037735849,11,Unknown
49.0,544.4081632653061,477.7755102040816,64.0,4,Unknown
73.0,542.945205479452,721.3698630136986,63.45205479452055,6,Unknown
127.0,543.5984251968504,558.2913385826772,63.07086614173228,11,Unknown
53.0,542.9245283018868,518.2075471698113,64.0,5,Breast cancer cells
94.0,542.1170212765958,779.0851063829788,63.191489361702125,3,Unknown
27.0,541.7777777777778,698.3333333333334,64.0,6,Unknown
241.0,542.9502074688796,487.4190871369295,62.43153526970954,16,Proliferating cells (Ki-67)
77.0,539.4805194805194,396.15584415584414,63.532467532467535,6,Unknown
36.0,540.6944444444445,822.1388888888889,64.0,0,Unknown
124.0,540.8629032258065,640.5967741935484,63.11290322580645,4,Unknown
69.0,541.768115942029,611.5507246376811,63.391304347826086,17,Unknown
85.0,540.435294117647,373.45882352941175,63.2,8,Unknown
73.0,540.7945205479452,243.53424657534248,63.58904109589041,15,Lymphatic endothelial cells
65.0,539.4615384615385,811.2307692307693,62.95384615384615,7,Unknown
34.0,538.7941176470588,543.1470588235294,64.0,11,Unknown
115.0,541.7478260869565,301.68695652173915,62.97391304347826,0,Unknown
105.0,538.1238095238095,670.8190476190476,62.68571428571428,8,Unknown
87.0,538.1724137931035,441.7126436781609,63.195402298850574,8,Unknown
148.0,538.2432432432432,337.7972972972973,63.32432432432432,7,Unknown
92.0,537.2608695652174,497.69565217391306,63.65217391304348,11,Unknown
55.0,537.4,276.03636363636366,64.0,0,Unknown
48.0,536.1875,478.875,64.0,4,Unknown
67.0,533.6865671641791,552.5970149253732,63.67164179104478,11,Unknown
50.0,534.52,647.08,64.0,1,Unknown
235.0,534.7617021276595,537.9829787234042,62.212765957446805,11,Unknown
58.0,534.2931034482758,467.2758620689655,64.0,4,Unknown
56.0,532.75,804.5,64.0,7,Unknown
42.0,533.4047619047619,309.92857142857144,64.0,2,Unknown
34.0,532.5,296.0,64.0,0,Unknown
202.0,531.1881188118812,618.0792079207921,62.277227722772274,11,Unknown
127.0,531.007874015748,439.9133858267717,62.61417322834646,8,Unknown
132.0,530.0984848484849,264.030303030303,62.53030303030303,0,Unknown
48.0,529.8125,871.875,64.0,2,Unknown
90.0,530.5777777777778,820.7222222222222,63.48888888888889,0,Unknown
65.0,530.6153846153846,672.6153846153846,63.23076923076923,1,Unknown
147.0,529.4761904761905,747.5850340136054,63.36054421768708,6,Unknown
54.0,528.7777777777778,628.2222222222222,64.0,5,Breast cancer cells
72.0,527.3333333333334,465.1111111111111,63.72222222222222,4,Unknown
43.0,525.953488372093,668.8139534883721,63.44186046511628,4,Unknown
65.0,525.9230769230769,452.26153846153846,63.35384615384616,8,Unknown
99.0,525.6262626262626,383.4242424242424,63.03030303030303,8,Unknown
22.0,524.5909090909091,344.27272727272725,64.0,7,Unknown
256.0,526.0859375,254.20703125,62.5390625,2,Unknown
68.0,524.9264705882352,662.7794117647059,63.41176470588236,4,Unknown
95.0,524.6,582.5157894736842,63.76842105263158,11,Unknown
47.0,524.0851063829788,369.5531914893617,63.74468085106383,6,Unknown
91.0,525.065934065934,786.8681318681319,63.67032967032967,9,Vascular progenitors cells
103.0,524.0776699029126,475.1650485436893,63.04854368932039,4,Unknown
86.0,522.0116279069767,692.3372093023256,63.44186046511628,4,Unknown
60.0,523.25,685.4,63.4,18,Cytotoxic T cells
136.0,523.3529411764706,502.3897058823529,63.38235294117647,11,Unknown
81.0,522.1851851851852,487.2962962962963,64.0,11,Unknown
131.0,522.8473282442748,648.8702290076336,63.38931297709924,4,Unknown
154.0,521.5974025974026,361.6623376623377,63.06493506493506,9,Vascular progenitors cells
53.0,521.7924528301887,242.67924528301887,64.0,9,Vascular progenitors cells
74.0,521.1891891891892,620.0945945945946,64.0,16,Proliferating cells (Ki-67)
237.0,522.7341772151899,405.8607594936709,62.0084388185654,8,Unknown
66.0,521.5454545454545,312.6666666666667,64.0,0,Unknown
89.0,521.3483146067416,293.8988764044944,63.61797752808989,2,Unknown
170.0,520.6647058823529,271.5,62.89411764705882,13,"Activated myeloid cells (MMP9, CD33)"
66.0,519.9545454545455,235.5151515151515,64.0,1,Unknown
83.0,519.9759036144578,118.93975903614458,63.493975903614455,8,Unknown
83.0,519.5783132530121,374.34939759036143,63.27710843373494,6,Unknown
88.0,518.4431818181819,860.1704545454545,63.77272727272727,1,Unknown
36.0,518.25,301.47222222222223,64.0,2,Unknown
136.0,515.7279411764706,394.625,63.05882352941177,6,Unknown
151.0,515.158940397351,752.5298013245033,62.794701986754966,8,Unknown
31.0,514.741935483871,340.51612903225805,64.0,3,Unknown
65.0,514.6307692307693,256.67692307692306,63.47692307692308,1,Unknown
150.0,515.4,479.64666666666665,63.02666666666666,11,Unknown
171.0,513.2982456140351,465.85380116959067,62.83040935672515,4,Unknown
103.0,512.6310679611651,741.3300970873786,63.650485436893206,6,Unknown
120.0,511.6,431.625,63.15,6,Unknown
33.0,511.7878787878788,359.1818181818182,64.0,9,Vascular progenitors cells
107.0,511.8971962616823,112.8411214953271,63.36448598130841,8,Unknown
57.0,511.9122807017544,830.8947368421053,64.0,3,Unknown
36.0,509.97222222222223,800.9166666666666,64.0,7,Unknown
65.0,509.4769230769231,321.7538461538461,64.0,3,Unknown
81.0,507.5432098765432,333.1481481481481,63.45679012345679,7,Unknown
105.0,506.4857142857143,861.8571428571429,63.56190476190476,9,Vascular progenitors cells
86.0,506.6046511627907,732.4069767441861,63.16279069767442,6,Unknown
89.0,507.4269662921348,603.9325842696629,63.550561797752806,11,Unknown
25.0,506.8,524.88,64.0,11,Unknown
41.0,506.6341463414634,351.6341463414634,64.0,1,Unknown
154.0,507.0,224.87662337662337,62.81818181818182,2,Unknown
51.0,505.62745098039215,784.8627450980392,64.0,3,Unknown
69.0,506.4492753623188,251.14492753623188,63.73913043478261,9,Vascular progenitors cells
100.0,505.34,591.55,63.32,11,Unknown
107.0,504.98130841121497,400.7943925233645,63.21495327102804,8,Unknown
145.0,507.2068965517241,508.02758620689656,63.820689655172416,11,Unknown
30.0,504.26666666666665,390.1,64.0,1,Unknown
48.0,505.3333333333333,303.5833333333333,63.583333333333336,7,Unknown
186.0,503.1935483870968,565.3010752688172,62.74193548387097,11,Unknown
63.0,502.3333333333333,461.26984126984127,64.0,4,Unknown
88.0,502.96590909090907,376.95454545454544,63.70454545454545,6,Unknown
51.0,501.52941176470586,808.5686274509804,64.0,3,Unknown
47.0,502.4468085106383,774.2978723404256,64.0,7,Unknown
53.0,500.4905660377359,729.0377358490566,64.0,1,Unknown
109.0,500.2385321100917,494.1926605504587,63.43119266055046,11,Unknown
49.0,500.6530612244898,474.3469387755102,64.0,16,Proliferating cells (Ki-67)
119.0,500.109243697479,420.5546218487395,63.3109243697479,6,Unknown
44.0,500.95454545454544,318.1363636363636,64.0,3,Unknown
93.0,500.3010752688172,249.88172043010752,63.075268817204304,9,Vascular progenitors cells
62.0,501.4354838709677,239.17741935483872,63.32258064516129,9,Vascular progenitors cells
100.0,500.78,716.42,63.7,6,Unknown
89.0,499.5168539325843,266.2247191011236,63.16853932584269,15,Lymphatic endothelial cells
231.0,496.53246753246754,389.038961038961,61.74025974025974,8,Unknown
80.0,495.65,236.2625,63.6,9,Vascular progenitors cells
135.0,496.22222222222223,581.2518518518518,63.45185185185185,5,Breast cancer cells
67.0,496.2686567164179,487.64179104477614,64.0,11,Unknown
62.0,494.6774193548387,561.3064516129032,63.516129032258064,11,Unknown
78.0,494.6666666666667,368.46153846153845,63.07692307692308,6,Unknown
59.0,493.64406779661016,346.9491525423729,64.0,0,Unknown
121.0,492.5289256198347,837.5537190082645,63.12396694214876,2,Unknown
40.0,493.075,571.925,64.0,5,Breast cancer cells
37.0,493.1351351351352,543.2972972972973,64.0,5,Breast cancer cells
68.0,492.7647058823529,362.1617647058824,63.35294117647059,6,Unknown
206.0,492.6407766990291,333.2135922330097,62.728155339805824,3,Unknown
52.0,491.38461538461536,769.25,64.0,3,Unknown
23.0,492.0,408.0,64.0,8,Unknown
75.0,492.8,260.74666666666667,63.73333333333333,15,Lymphatic endothelial cells
59.0,491.2881355932203,715.5084745762712,64.0,1,Unknown
130.0,489.5769230769231,593.3,63.66153846153846,5,Breast cancer cells
49.0,491.0612244897959,501.18367346938777,64.0,11,Unknown
176.0,492.1988636363636,438.2386363636364,62.79545454545455,6,Unknown
39.0,491.3589743589744,303.12820512820514,64.0,7,Unknown
39.0,489.87179487179486,905.1282051282052,64.0,8,Unknown
79.0,490.9873417721519,682.9746835443038,64.0,4,Unknown
115.0,490.4,100.62608695652176,63.28695652173913,13,"Activated myeloid cells (MMP9, CD33)"
86.0,489.0,803.1860465116279,63.604651162790695,3,Unknown
149.0,487.9530201342282,557.8724832214765,62.38926174496644,11,Unknown
47.0,488.82978723404256,248.87234042553192,64.0,1,Unknown
205.0,485.79024390243904,394.419512195122,62.68292682926829,8,Unknown
265.0,488.9735849056604,273.8566037735849,61.96981132075472,2,Unknown
78.0,487.0,191.4102564102564,63.58974358974359,8,Unknown
70.0,486.6571428571429,157.35714285714286,64.0,20,Antigen-Presenting Cells (CD40)
150.0,485.20666666666665,421.91333333333336,62.76,8,Unknown
58.0,486.2586206896552,256.1896551724138,63.55172413793103,2,Unknown
55.0,484.8545454545455,820.0,64.0,7,Unknown
99.0,483.54545454545456,514.1414141414141,63.45454545454545,11,Unknown
119.0,483.8151260504202,503.3613445378151,63.07563025210085,11,Unknown
28.0,483.8928571428572,354.1428571428572,64.0,1,Unknown
70.0,483.45714285714286,97.27142857142856,63.34285714285714,13,"Activated myeloid cells (MMP9, CD33)"
96.0,483.7395833333333,382.1770833333333,63.41666666666666,6,Unknown
74.0,483.3378378378378,315.22972972972974,63.648648648648646,7,Unknown
72.0,482.72222222222223,241.52777777777777,64.0,9,Vascular progenitors cells
49.0,481.6326530612245,785.2448979591836,64.0,3,Unknown
124.0,481.5403225806452,731.741935483871,62.96774193548387,8,Unknown
151.0,480.4966887417218,555.2980132450331,62.90066225165563,11,Unknown
81.0,480.58024691358025,573.604938271605,64.0,11,Unknown
49.0,479.0816326530612,522.0408163265306,64.0,11,Unknown
131.0,479.3587786259542,335.0687022900763,62.93129770992366,9,Vascular progenitors cells
34.0,479.4705882352941,309.3529411764706,64.0,7,Unknown
77.0,478.4415584415584,832.2597402597403,63.35064935064935,3,Unknown
190.0,478.89473684210526,541.7052631578947,62.86315789473685,11,Unknown
165.0,477.3090909090909,401.8181818181818,62.448484848484846,6,Unknown
138.0,478.0507246376812,361.32608695652175,63.10144927536232,6,Unknown
85.0,476.7294117647059,710.2705882352941,63.22352941176471,6,Unknown
78.0,477.2564102564103,615.2307692307693,64.0,5,Breast cancer cells
113.0,477.9646017699115,587.6460176991151,63.203539823008846,16,Proliferating cells (Ki-67)
104.0,474.2980769230769,592.5,62.94230769230769,16,Proliferating cells (Ki-67)
59.0,475.9830508474576,298.0169491525424,64.0,3,Unknown
191.0,475.0418848167539,282.86387434554973,62.1151832460733,7,Unknown
71.0,475.28169014084506,796.9295774647887,63.71830985915493,7,Unknown
85.0,474.3058823529412,729.3294117647059,63.1764705882353,8,Unknown
82.0,474.7073170731707,510.0853658536585,63.26829268292683,11,Unknown
149.0,474.1140939597315,346.0134228187919,62.51006711409396,7,Unknown
100.0,473.85,754.21,63.44,2,Unknown
115.0,474.2086956521739,454.6434782608696,63.095652173913045,18,Cytotoxic T cells
86.0,472.6627906976744,855.9418604651163,63.72093023255814,0,Unknown
112.0,472.4285714285714,700.8303571428571,63.017857142857146,6,Unknown
91.0,473.0,414.5384615384616,63.18681318681319,8,Unknown
32.0,472.15625,322.375,64.0,7,Unknown
64.0,471.046875,718.0625,64.0,1,Unknown
135.0,471.0592592592593,687.7259259259259,63.12592592592593,6,Unknown
64.0,471.5,263.5,63.625,2,Unknown
26.0,469.88461538461536,551.1153846153846,64.0,11,Unknown
108.0,469.6574074074074,498.3611111111111,63.2037037037037,11,Unknown
79.0,468.6835443037975,834.5316455696203,63.79746835443038,9,Vascular progenitors cells
89.0,468.3595505617977,822.123595505618,63.30337078651685,3,Unknown
38.0,468.6578947368421,749.578947368421,64.0,1,Unknown
46.0,467.6521739130435,393.9565217391304,63.43478260869565,6,Unknown
26.0,468.34615384615387,909.3461538461538,64.0,2,Unknown
93.0,468.7311827956989,785.5376344086021,63.29032258064516,7,Unknown
113.0,467.3716814159292,450.7699115044248,63.150442477876105,17,Unknown
23.0,467.39130434782606,777.4782608695652,64.0,6,Unknown
35.0,466.8571428571428,621.9428571428572,64.0,5,Breast cancer cells
138.0,466.3478260869565,365.18840579710144,63.21739130434783,6,Unknown
33.0,467.27272727272725,231.1515151515152,64.0,2,Unknown
64.0,465.171875,738.78125,63.34375,6,Unknown
43.0,465.3720930232558,869.3720930232558,64.0,2,Unknown
84.0,463.1785714285714,789.4404761904761,62.92857142857143,7,Unknown
38.0,464.3421052631579,407.39473684210526,64.0,6,Unknown
156.0,464.2307692307692,336.2628205128205,62.67948717948718,8,Unknown
72.0,464.30555555555554,565.6527777777778,64.0,11,Unknown
110.0,464.03636363636366,555.1181818181818,63.18181818181818,11,Unknown
140.0,466.4857142857143,243.44285714285715,63.371428571428574,1,Unknown
79.0,463.26582278481015,627.873417721519,63.44303797468354,17,Unknown
165.0,462.7090909090909,473.1272727272727,62.78787878787879,11,Unknown
44.0,463.27272727272725,249.0681818181818,63.54545454545455,6,Unknown
105.0,461.79047619047617,886.495238095238,63.39047619047619,2,Unknown
189.0,461.8148148148149,611.925925925926,63.164021164021165,11,Unknown
148.0,462.6081081081081,594.4391891891892,63.067567567567565,16,Proliferating cells (Ki-67)
55.0,461.6545454545454,545.2727272727273,64.0,11,Unknown
138.0,462.8478260869565,271.6231884057971,62.971014492753625,2,Unknown
92.0,460.8478260869565,698.304347826087,64.0,1,Unknown
86.0,463.0116279069768,432.4418604651163,63.51162790697674,6,Unknown
158.0,460.9367088607595,420.27848101265823,62.41772151898734,8,Unknown
225.0,461.29777777777775,482.4533333333333,61.92,11,Unknown
46.0,458.7391304347826,866.0652173913044,64.0,2,Unknown
130.0,459.12307692307695,843.5230769230769,63.58461538461538,9,Vascular progenitors cells
53.0,458.188679245283,793.1320754716982,63.735849056603776,7,Unknown
70.0,458.4714285714286,586.4142857142857,63.57142857142857,11,Unknown
148.0,457.72297297297297,505.60135135135135,63.18918918918919,11,Unknown
55.0,456.96363636363634,289.2,64.0,3,Unknown
60.0,456.45,825.7666666666667,64.0,3,Unknown
63.0,456.8095238095238,774.968253968254,64.0,7,Unknown
28.0,455.7857142857143,727.5,64.0,6,Unknown
71.0,455.1690140845071,577.9859154929577,64.0,11,Unknown
84.0,456.0595238095238,752.4047619047619,63.21428571428572,0,Unknown
58.0,454.7931034482759,519.7758620689655,64.0,11,Unknown
25.0,455.44,413.48,64.0,7,Unknown
88.0,453.42045454545456,747.5,63.29545454545455,9,Vascular progenitors cells
86.0,453.1860465116279,548.3488372093024,63.58139534883721,11,Unknown
49.0,452.2857142857143,461.9591836734694,64.0,5,Breast cancer cells
107.0,451.2897196261682,242.4485981308412,63.495327102803735,0,Unknown
58.0,450.7586206896552,818.8620689655172,64.0,9,Vascular progenitors cells
172.0,452.9941860465116,737.3081395348837,62.18604651162791,6,Unknown
67.0,450.8059701492537,718.6716417910447,64.0,6,Unknown
66.0,450.6363636363636,686.6515151515151,63.54545454545455,6,Unknown
43.0,449.72093023255815,707.9767441860465,64.0,1,Unknown
38.0,449.7894736842105,613.8947368421053,64.0,5,Breast cancer cells
149.0,449.51006711409394,260.12080536912754,62.8993288590604,2,Unknown
46.0,449.82608695652175,533.7391304347826,64.0,11,Unknown
126.0,447.8333333333333,412.95238095238096,62.84126984126984,8,Unknown
64.0,447.34375,655.53125,64.0,4,Unknown
116.0,448.3362068965517,474.2155172413793,62.672413793103445,11,Unknown
111.0,446.6666666666667,345.5315315315315,62.68468468468468,7,Unknown
78.0,445.8589743589744,897.6410256410256,63.51282051282051,2,Unknown
98.0,445.0,844.3877551020408,64.0,9,Vascular progenitors cells
87.0,444.86206896551727,585.4597701149426,64.0,11,Unknown
200.0,446.155,422.975,62.5,8,Unknown
25.0,445.12,373.84,64.0,7,Unknown
31.0,443.96774193548384,788.4516129032259,64.0,7,Unknown
77.0,444.2987012987013,742.8571428571429,63.55844155844156,6,Unknown
37.0,442.94594594594594,688.6756756756756,64.0,1,Unknown
98.0,443.33673469387753,646.8571428571429,63.69387755102041,4,Unknown
97.0,443.12371134020617,444.0,63.52577319587629,4,Unknown
180.0,443.27777777777777,335.52222222222224,62.86666666666667,7,Unknown
82.0,440.6585365853659,750.5853658536586,63.04878048780488,7,Unknown
303.0,442.73597359735976,521.1287128712871,61.11551155115512,11,Unknown
58.0,440.13793103448273,365.1551724137931,63.6551724137931,1,Unknown
